time_min,X_db,T_C,v_ms,RH_pct,thickness_mm,run_id
5.741609756,6.411214953,50,1.1,36.5,6,T50V1p1_RH_35-38%
8.024246837,6.355140187,50,1.1,36.5,6,T50V1p1_RH_35-38%
9.926444404,6.308411215,50,1.1,36.5,6,T50V1p1_RH_35-38%
12.20670745,6.214953271,50,1.1,36.5,6,T50V1p1_RH_35-38%
14.11068554,6.196261682,50,1.1,36.5,6,T50V1p1_RH_35-38%
16.01110258,6.121495327,50,1.1,36.5,6,T50V1p1_RH_35-38%
18.67477269,6.065420561,50,1.1,36.5,6,T50V1p1_RH_35-38%
20.19296968,5.971962617,50,1.1,36.5,6,T50V1p1_RH_35-38%
21.71354072,5.91588785,50,1.1,36.5,6,T50V1p1_RH_35-38%
23.9961778,5.859813084,50,1.1,36.5,6,T50V1p1_RH_35-38%
26.27822137,5.794392523,50,1.1,36.5,6,T50V1p1_RH_35-38%
28.17863841,5.719626168,50,1.1,36.5,6,T50V1p1_RH_35-38%
30.08024247,5.663551402,50,1.1,36.5,6,T50V1p1_RH_35-38%
31.98065951,5.588785047,50,1.1,36.5,6,T50V1p1_RH_35-38%
33.88285708,5.542056075,50,1.1,36.5,6,T50V1p1_RH_35-38%
35.78505464,5.495327103,50,1.1,36.5,6,T50V1p1_RH_35-38%
38.06709821,5.429906542,50,1.1,36.5,6,T50V1p1_RH_35-38%
39.96573473,5.327102804,50,1.1,36.5,6,T50V1p1_RH_35-38%
41.8685258,5.289719626,50,1.1,36.5,6,T50V1p1_RH_35-38%
43.77309741,5.280373832,50,1.1,36.5,6,T50V1p1_RH_35-38%
45.67232743,5.186915888,50,1.1,36.5,6,T50V1p1_RH_35-38%
47.95496451,5.130841121,50,1.1,36.5,6,T50V1p1_RH_35-38%
49.85597506,5.065420561,50,1.1,36.5,6,T50V1p1_RH_35-38%
52.13861214,5.009345794,50,1.1,36.5,6,T50V1p1_RH_35-38%
54.80109522,4.934579439,50,1.1,36.5,6,T50V1p1_RH_35-38%
57.84401782,4.85046729,50,1.1,36.5,6,T50V1p1_RH_35-38%
60.50650091,4.775700935,50,1.1,36.5,6,T50V1p1_RH_35-38%
62.02766545,4.728971963,50,1.1,36.5,6,T50V1p1_RH_35-38%
63.92926951,4.672897196,50,1.1,36.5,6,T50V1p1_RH_35-38%
66.21071957,4.598130841,50,1.1,36.5,6,T50V1p1_RH_35-38%
68.11291714,4.551401869,50,1.1,36.5,6,T50V1p1_RH_35-38%
70.3943672,4.476635514,50,1.1,36.5,6,T50V1p1_RH_35-38%
72.29597126,4.420560748,50,1.1,36.5,6,T50V1p1_RH_35-38%
74.95964136,4.364485981,50,1.1,36.5,6,T50V1p1_RH_35-38%
78.38359698,4.280373832,50,1.1,36.5,6,T50V1p1_RH_35-38%
82.18739861,4.177570093,50,1.1,36.5,6,T50V1p1_RH_35-38%
84.08900267,4.121495327,50,1.1,36.5,6,T50V1p1_RH_35-38%
86.37045273,4.046728972,50,1.1,36.5,6,T50V1p1_RH_35-38%
89.41456235,3.981308411,50,1.1,36.5,6,T50V1p1_RH_35-38%
92.45748494,3.897196262,50,1.1,36.5,6,T50V1p1_RH_35-38%
95.12234207,3.859813084,50,1.1,36.5,6,T50V1p1_RH_35-38%
97.78304462,3.757009346,50,1.1,36.5,6,T50V1p1_RH_35-38%
100.0656817,3.700934579,50,1.1,36.5,6,T50V1p1_RH_35-38%
102.3489123,3.654205607,50,1.1,36.5,6,T50V1p1_RH_35-38%
104.2505164,3.598130841,50,1.1,36.5,6,T50V1p1_RH_35-38%
105.7716809,3.551401869,50,1.1,36.5,6,T50V1p1_RH_35-38%
108.0549115,3.504672897,50,1.1,36.5,6,T50V1p1_RH_35-38%
112.2391526,3.392523364,50,1.1,36.5,6,T50V1p1_RH_35-38%
113.7609107,3.355140187,50,1.1,36.5,6,T50V1p1_RH_35-38%
116.4251743,3.308411215,50,1.1,36.5,6,T50V1p1_RH_35-38%
118.3285589,3.280373832,50,1.1,36.5,6,T50V1p1_RH_35-38%
120.2295694,3.214953271,50,1.1,36.5,6,T50V1p1_RH_35-38%
122.891459,3.130841121,50,1.1,36.5,6,T50V1p1_RH_35-38%
125.5569096,3.102803738,50,1.1,36.5,6,T50V1p1_RH_35-38%
127.8383597,3.028037383,50,1.1,36.5,6,T50V1p1_RH_35-38%
130.1204033,2.962616822,50,1.1,36.5,6,T50V1p1_RH_35-38%
132.4036339,2.91588785,50,1.1,36.5,6,T50V1p1_RH_35-38%
136.2074355,2.813084112,50,1.1,36.5,6,T50V1p1_RH_35-38%
140.3940507,2.738317757,50,1.1,36.5,6,T50V1p1_RH_35-38%
143.0583143,2.691588785,50,1.1,36.5,6,T50V1p1_RH_35-38%
146.1047979,2.663551402,50,1.1,36.5,6,T50V1p1_RH_35-38%
148.004028,2.570093458,50,1.1,36.5,6,T50V1p1_RH_35-38%
150.6688851,2.53271028,50,1.1,36.5,6,T50V1p1_RH_35-38%
