time_min,X_db,T_C,v_ms,RH_pct,thickness_mm,run_id
205.5910543,2.889818689,50,0.6,42.5,6,T50_v0p60
207.9339723,2.841004184,50,0.6,42.5,6,T50_v0p60
212.0340788,2.792189679,50,0.6,42.5,6,T50_v0p60
213.7912673,2.753138075,50,0.6,42.5,6,T50_v0p60
216.7199148,2.714086471,50,0.6,42.5,6,T50_v0p60
221.4057508,2.645746165,50,0.6,42.5,6,T50_v0p60
219.0628328,2.675034868,50,0.6,42.5,6,T50_v0p60
223.7486688,2.59693166,50,0.6,42.5,6,T50_v0p60
226.0915868,2.557880056,50,0.6,42.5,6,T50_v0p60
228.4345048,2.518828452,50,0.6,42.5,6,T50_v0p60
230.7774228,2.470013947,50,0.6,42.5,6,T50_v0p60
234.2917998,2.430962343,50,0.6,42.5,6,T50_v0p60
238.3919063,2.382147838,50,0.6,42.5,6,T50_v0p60
241.9062833,2.333333333,50,0.6,42.5,6,T50_v0p60
246.0063898,2.294281729,50,0.6,42.5,6,T50_v0p60
248.3493078,2.255230126,50,0.6,42.5,6,T50_v0p60
251.8636848,2.225941423,50,0.6,42.5,6,T50_v0p60
254.2066028,2.19665272,50,0.6,42.5,6,T50_v0p60
256.5495208,2.157601116,50,0.6,42.5,6,T50_v0p60
259.4781683,2.118549512,50,0.6,42.5,6,T50_v0p60
261.8210863,2.059972106,50,0.6,42.5,6,T50_v0p60
264.7497338,2.030683403,50,0.6,42.5,6,T50_v0p60
267.0926518,2.020920502,50,0.6,42.5,6,T50_v0p60
269.4355698,1.991631799,50,0.6,42.5,6,T50_v0p60
271.7784878,1.952580195,50,0.6,42.5,6,T50_v0p60
275.2928647,1.913528591,50,0.6,42.5,6,T50_v0p60
278.2215122,1.884239888,50,0.6,42.5,6,T50_v0p60
281.7358892,1.835425384,50,0.6,42.5,6,T50_v0p60
284.6645367,1.806136681,50,0.6,42.5,6,T50_v0p60
287.0074547,1.776847978,50,0.6,42.5,6,T50_v0p60
290.5218317,1.747559275,50,0.6,42.5,6,T50_v0p60
292.8647497,1.69874477,50,0.6,42.5,6,T50_v0p60
296.3791267,1.659693166,50,0.6,42.5,6,T50_v0p60
302.8221512,1.610878661,50,0.6,42.5,6,T50_v0p60
305.7507987,1.571827057,50,0.6,42.5,6,T50_v0p60
309.2651757,1.542538354,50,0.6,42.5,6,T50_v0p60
311.6080937,1.523012552,50,0.6,42.5,6,T50_v0p60
314.5367412,1.493723849,50,0.6,42.5,6,T50_v0p60
316.8796592,1.464435146,50,0.6,42.5,6,T50_v0p60
319.2225772,1.425383543,50,0.6,42.5,6,T50_v0p60
322.1512247,1.405857741,50,0.6,42.5,6,T50_v0p60
325.0798722,1.366806137,50,0.6,42.5,6,T50_v0p60
328.5942492,1.337517434,50,0.6,42.5,6,T50_v0p60
332.6943557,1.308228731,50,0.6,42.5,6,T50_v0p60
335.0372737,1.288702929,50,0.6,42.5,6,T50_v0p60
