time_min,X_db,T_C,v_ms,RH_pct,thickness_mm,run_id
8.081632653,6.376205788,50,1.1,36.5,6,T50_v1p1_t_6mm
11.75510204,6.29903537,50,1.1,36.5,6,T50_v1p1_t_6mm
14.69387755,6.231511254,50,1.1,36.5,6,T50_v1p1_t_6mm
18.36734694,6.154340836,50,1.1,36.5,6,T50_v1p1_t_6mm
21.30612245,6.077170418,50,1.1,36.5,6,T50_v1p1_t_6mm
23.51020408,6.019292605,50,1.1,36.5,6,T50_v1p1_t_6mm
26.44897959,5.932475884,50,1.1,36.5,6,T50_v1p1_t_6mm
30.12244898,5.874598071,50,1.1,36.5,6,T50_v1p1_t_6mm
33.06122449,5.816720257,50,1.1,36.5,6,T50_v1p1_t_6mm
36,5.749196141,50,1.1,36.5,6,T50_v1p1_t_6mm
37.46938776,5.681672026,50,1.1,36.5,6,T50_v1p1_t_6mm
40.40816327,5.61414791,50,1.1,36.5,6,T50_v1p1_t_6mm
42.6122449,5.52733119,50,1.1,36.5,6,T50_v1p1_t_6mm
45.55102041,5.440514469,50,1.1,36.5,6,T50_v1p1_t_6mm
47.02040816,5.344051447,50,1.1,36.5,6,T50_v1p1_t_6mm
47.75510204,5.286173633,50,1.1,36.5,6,T50_v1p1_t_6mm
50.69387755,5.22829582,50,1.1,36.5,6,T50_v1p1_t_6mm
53.63265306,5.151125402,50,1.1,36.5,6,T50_v1p1_t_6mm
55.10204082,5.073954984,50,1.1,36.5,6,T50_v1p1_t_6mm
58.04081633,5.01607717,50,1.1,36.5,6,T50_v1p1_t_6mm
60.97959184,4.948553055,50,1.1,36.5,6,T50_v1p1_t_6mm
63.91836735,4.881028939,50,1.1,36.5,6,T50_v1p1_t_6mm
67.59183673,4.745980707,50,1.1,36.5,6,T50_v1p1_t_6mm
71.26530612,4.678456592,50,1.1,36.5,6,T50_v1p1_t_6mm
74.93877551,4.562700965,50,1.1,36.5,6,T50_v1p1_t_6mm
77.87755102,4.485530547,50,1.1,36.5,6,T50_v1p1_t_6mm
79.34693878,4.437299035,50,1.1,36.5,6,T50_v1p1_t_6mm
83.02040816,4.379421222,50,1.1,36.5,6,T50_v1p1_t_6mm
88.16326531,4.234726688,50,1.1,36.5,6,T50_v1p1_t_6mm
91.10204082,4.167202572,50,1.1,36.5,6,T50_v1p1_t_6mm
94.04081633,4.090032154,50,1.1,36.5,6,T50_v1p1_t_6mm
99.18367347,4.012861736,50,1.1,36.5,6,T50_v1p1_t_6mm
102.122449,3.954983923,50,1.1,36.5,6,T50_v1p1_t_6mm
105.7959184,3.839228296,50,1.1,36.5,6,T50_v1p1_t_6mm
108.7346939,3.77170418,50,1.1,36.5,6,T50_v1p1_t_6mm
113.1428571,3.694533762,50,1.1,36.5,6,T50_v1p1_t_6mm
117.5510204,3.588424437,50,1.1,36.5,6,T50_v1p1_t_6mm
122.6938776,3.482315113,50,1.1,36.5,6,T50_v1p1_t_6mm
127.8367347,3.395498392,50,1.1,36.5,6,T50_v1p1_t_6mm
130.7755102,3.308681672,50,1.1,36.5,6,T50_v1p1_t_6mm
135.1836735,3.231511254,50,1.1,36.5,6,T50_v1p1_t_6mm
140.3265306,3.106109325,50,1.1,36.5,6,T50_v1p1_t_6mm
144.7346939,3.028938907,50,1.1,36.5,6,T50_v1p1_t_6mm
149.1428571,2.942122186,50,1.1,36.5,6,T50_v1p1_t_6mm
155.0204082,2.845659164,50,1.1,36.5,6,T50_v1p1_t_6mm
162.3673469,2.729903537,50,1.1,36.5,6,T50_v1p1_t_6mm
165.3061224,2.662379421,50,1.1,36.5,6,T50_v1p1_t_6mm
168.244898,2.585209003,50,1.1,36.5,6,T50_v1p1_t_6mm
173.3877551,2.517684887,50,1.1,36.5,6,T50_v1p1_t_6mm
177.7959184,2.440514469,50,1.1,36.5,6,T50_v1p1_t_6mm
180,2.392282958,50,1.1,36.5,6,T50_v1p1_t_6mm
184.4081633,2.305466238,50,1.1,36.5,6,T50_v1p1_t_6mm
188.0816327,2.257234727,50,1.1,36.5,6,T50_v1p1_t_6mm
193.2244898,2.189710611,50,1.1,36.5,6,T50_v1p1_t_6mm
199.1020408,2.131832797,50,1.1,36.5,6,T50_v1p1_t_6mm
203.5102041,2.045016077,50,1.1,36.5,6,T50_v1p1_t_6mm
207.9183673,1.967845659,50,1.1,36.5,6,T50_v1p1_t_6mm
213.0612245,1.890675241,50,1.1,36.5,6,T50_v1p1_t_6mm
217.4693878,1.832797428,50,1.1,36.5,6,T50_v1p1_t_6mm
222.6122449,1.745980707,50,1.1,36.5,6,T50_v1p1_t_6mm
227.755102,1.649517685,50,1.1,36.5,6,T50_v1p1_t_6mm
232.8979592,1.591639871,50,1.1,36.5,6,T50_v1p1_t_6mm
238.0408163,1.524115756,50,1.1,36.5,6,T50_v1p1_t_6mm
243.1836735,1.466237942,50,1.1,36.5,6,T50_v1p1_t_6mm
248.3265306,1.389067524,50,1.1,36.5,6,T50_v1p1_t_6mm
254.2040816,1.282958199,50,1.1,36.5,6,T50_v1p1_t_6mm
261.5510204,1.24437299,50,1.1,36.5,6,T50_v1p1_t_6mm
265.9591837,1.176848875,50,1.1,36.5,6,T50_v1p1_t_6mm
271.1020408,1.099678457,50,1.1,36.5,6,T50_v1p1_t_6mm
276.244898,1.041800643,50,1.1,36.5,6,T50_v1p1_t_6mm
280.6530612,0.993569132,50,1.1,36.5,6,T50_v1p1_t_6mm
285.7959184,0.945337621,50,1.1,36.5,6,T50_v1p1_t_6mm
290.9387755,0.906752412,50,1.1,36.5,6,T50_v1p1_t_6mm
297.5510204,0.868167203,50,1.1,36.5,6,T50_v1p1_t_6mm
301.2244898,0.819935691,50,1.1,36.5,6,T50_v1p1_t_6mm
308.5714286,0.781350482,50,1.1,36.5,6,T50_v1p1_t_6mm
312.244898,0.742765273,50,1.1,36.5,6,T50_v1p1_t_6mm
315.9183673,0.68488746,50,1.1,36.5,6,T50_v1p1_t_6mm
319.5918367,0.627009646,50,1.1,36.5,6,T50_v1p1_t_6mm
326.2040816,0.607717042,50,1.1,36.5,6,T50_v1p1_t_6mm
332.8163265,0.578778135,50,1.1,36.5,6,T50_v1p1_t_6mm
336.4897959,0.540192926,50,1.1,36.5,6,T50_v1p1_t_6mm
343.1020408,0.491961415,50,1.1,36.5,6,T50_v1p1_t_6mm
348.9795918,0.491961415,50,1.1,36.5,6,T50_v1p1_t_6mm
352.6530612,0.443729904,50,1.1,36.5,6,T50_v1p1_t_6mm
356.3265306,0.38585209,50,1.1,36.5,6,T50_v1p1_t_6mm
363.6734694,0.38585209,50,1.1,36.5,6,T50_v1p1_t_6mm
